method,file_size,time
fastread,1024,93432
fastread,1024,93669
fastread,1024,92542
fastread,1024,91662
fastread,1024,92884
fastread,1024,92688
fastread,1024,94163
fastread,1024,94262
fastread,1024,92540
fastread,1024,93751
fastread,1024,93072
fastread,1024,94129
fastread,1024,93093
fastread,1024,93038
fastread,1024,92076
fastread,1024,93499
fastread,1024,92113
fastread,1024,93916
fastread,1024,94182
fastread,1024,93721
fastread,1024,135775
fastread,1024,191120
fastread,1024,92018
fastread,1024,92062
fastread,1024,95230
fastread,1024,92575
fastread,1024,95811
fastread,1024,94089
fastread,1024,93367
fastread,1024,96379
fastread,1024,89764
fastread,1024,93207
fastread,1024,93524
fastread,1024,93510
fastread,1024,133826
fastread,1024,219887
fastread,1024,91922
fastread,1024,258455
fastread,1024,218201
fastread,1024,95572
fastread,1024,92869
fastread,1024,93833
fastread,1024,92524
fastread,1024,91669
fastread,1024,93592
fastread,1024,93443
fastread,1024,94048
fastread,1024,93454
fastread,1024,93454
fastread,1024,93497
fastread,1024,92988
fastread,1024,93493
fastread,1024,93370
fastread,1024,93858
fastread,1024,94186
fastread,1024,93832
fastread,1024,95134
fastread,1024,93401
fastread,1024,93101
fastread,1024,92667
fastread,1024,94380
fastread,1024,94259
fastread,1024,93158
fastread,1024,135590
fastread,1024,193837
fastread,1024,93249
fastread,1024,92744
fastread,1024,92558
fastread,1024,93618
fastread,1024,93509
fastread,1024,107732
fastread,1024,106513
fastread,1024,93600
fastread,1024,94519
fastread,1024,93743
fastread,1024,93330
fastread,1024,91480
fastread,1024,93461
fastread,1024,94983
fastread,1024,94624
fastread,1024,92753
fastread,1024,93944
fastread,1024,92999
fastread,1024,93475
fastread,1024,91385
fastread,1024,94485
fastread,1024,93266
fastread,1024,92837
fastread,1024,112570
fastread,1024,283680
fastread,1024,242063
fastread,1024,195653
fastread,1024,92854
fastread,1024,110949
fastread,1024,199553
fastread,1024,94863
fastread,1024,94359
fastread,1024,93222
fastread,1024,92827
fastread,1024,94011
fastread,1024,92861
fastread,1024,94931
fastread,1024,93229
fastread,1024,92883
fastread,1024,92383
fastread,1024,93609
fastread,1024,93630
fastread,1024,94714
fastread,1024,92810
fastread,1024,93956
fastread,1024,92882
fastread,1024,137556
fastread,1024,190106
fastread,1024,94342
fastread,1024,93932
fastread,1024,94322
fastread,1024,93574
fastread,1024,95217
fastread,1024,92251
fastread,1024,94199
fastread,1024,93357
fastread,1024,93310
fastread,1024,93383
fastread,1024,93648
fastread,1024,94821
fastread,1024,94091
fastread,1024,92924
fastread,1024,93347
fastread,1024,92927
fastread,1024,89373
fastread,1024,92900
fastread,1024,93496
fastread,1024,93966
fastread,1024,94357
fastread,1024,92170
fastread,1024,93365
fastread,1024,94696
fastread,1024,136974
fastread,1024,192401
fastread,1024,94794
fastread,1024,93668
fastread,1024,94194
fastread,1024,93511
fastread,1024,93341
fastread,1024,93673
fastread,1024,93601
fastread,1024,94064
fastread,1024,93426
fastread,1024,93164
fastread,1024,92993
fastread,1024,93289
fastread,1024,94975
fastread,1024,93426
fastread,1024,94164
fastread,1024,92079
fastread,1024,93553
fastread,1024,94169
fastread,1024,94120
fastread,1024,92489
fastread,1024,132492
fastread,1024,217511
fastread,1024,93888
fastread,1024,133825
fastread,1024,193279
fastread,1024,93736
fastread,1024,121207
fastread,1024,94434
fastread,1024,92395
fastread,1024,94006
fastread,1024,91678
fastread,1024,93251
fastread,1024,94274
fastread,1024,93046
fastread,1024,92935
fastread,1024,93137
fastread,1024,94207
fastread,1024,93922
fastread,1024,93823
fastread,1024,95037
fastread,1024,92662
fastread,1024,103585
fastread,1024,209699
fastread,1024,93175
fastread,1024,92786
fastread,1024,106402
fastread,1024,91865
fastread,1024,93517
fastread,1024,93962
fastread,1024,92504
fastread,1024,93339
fastread,1024,94112
fastread,1024,94423
fastread,1024,94227
fastread,1024,115029
fastread,1024,211564
fastread,1024,93797
fastread,1024,93506
fastread,1024,93232
fastread,1024,93404
fastread,1024,93279
fastread,1024,95845
fastread,1024,94196
fastread,1024,92056
fastread,1024,92796
fastread,1024,93715
fastread,1024,136681
fastread,1024,192772
fastread,1024,93411
fastread,1024,93575
fastread,1024,93700
fastread,1024,92814
fastread,1024,93125
fastread,1024,111538
fastread,1024,247554
fastread,1024,112813
fastread,1024,95265
fastread,1024,92153
fastread,1024,93329
fastread,1024,93141
fastread,1024,93282
fastread,1024,94806
fastread,1024,95384
fastread,1024,92392
fastread,1024,93398
fastread,1024,93067
fastread,1024,95430
fastread,1024,93812
fastread,1024,93560
fastread,1024,94620
fastread,1024,134770
fastread,1024,193782
fastread,1024,92249
fastread,1024,94501
fastread,1024,93425
fastread,1024,92872
fastread,1024,95260
fastread,1024,93809
fastread,1024,93254
fastread,1024,93881
fastread,1024,93794
fastread,1024,94374
fastread,1024,94086
fastread,1024,91815
